deal_id,deal_date,city,neighborhood,street,house_number,property_type,rooms,sqm,price,lat,lon
100245,2024-09-04,Tel Aviv,Ramat Aviv,Marmorek,80,garden_apartment,6,160,10268000,32.082103,34.759172
100246,2025-04-27,Tel Aviv,Lev HaIr,HaShalom,155,penthouse,4,90,5236000,32.088761,34.772637
100247,2026-05-16,Tel Aviv,Florentin,Tchernichovsky,196,garden_apartment,4,82,4261000,32.097833,34.780216
100248,2024-10-09,Tel Aviv,Neve Tzedek,Marmorek,141,apartment,3,62,3462000,32.087689,34.767875
100249,2024-11-16,Tel Aviv,Neve Tzedek,Ben Yehuda,193,apartment,2.5,55,2504000,32.081865,34.789769
100250,2024-09-03,Tel Aviv,Neve Tzedek,HaShalom,120,penthouse,2,45,2277000,32.087779,34.790662
100251,2026-05-08,Tel Aviv,Florentin,Weizmann,198,private_house,4,90,4492000,32.086587,34.783497
100252,2025-08-25,Tel Aviv,Ramat Aviv,Ahad HaAm,130,apartment,5,110,6675000,32.087772,34.789722
100253,2026-02-12,Tel Aviv,Yad Eliyahu,Rambam,92,garden_apartment,3,62,3365000,32.075978,34.786182
100254,2025-09-07,Tel Aviv,Old North,Weizmann,28,apartment,2,45,1817000,32.071113,34.766161
100255,2025-12-09,Tel Aviv,Florentin,Rambam,6,garden_apartment,4,82,3919000,32.078970,34.817570
100256,2024-10-15,Tel Aviv,Old North,Rambam,55,garden_apartment,4.5,100,5649000,32.093977,34.777413
100257,2026-02-07,Tel Aviv,Old North,Jabotinsky,10,apartment,4.5,100,5375000,32.063249,34.784097
100258,2026-02-21,Tel Aviv,Old North,Bialik,143,apartment,2,45,2532000,32.094436,34.772152
100259,2026-03-13,Tel Aviv,Old North,Herzl,66,penthouse,5,120,5218000,32.064424,34.766022
100260,2024-07-01,Tel Aviv,Lev HaIr,Allenby,115,apartment,5,110,5387000,32.079249,34.788170
100261,2025-10-02,Tel Aviv,Florentin,Bialik,142,apartment,3,62,3544000,32.087517,34.783741
100262,2024-12-08,Tel Aviv,Yad Eliyahu,Borochov,195,penthouse,6,160,8135000,32.091604,34.784104
100263,2026-05-12,Tel Aviv,Neve Tzedek,Ahad HaAm,195,garden_apartment,3,68,3411000,32.076237,34.790172
100264,2025-08-27,Tel Aviv,Yad Eliyahu,Weizmann,124,apartment,4,90,5031000,32.089636,34.789523
100265,2025-12-22,Tel Aviv,Lev HaIr,Frug,10,apartment,5.5,140,8116000,32.076850,34.789412
100266,2024-08-22,Tel Aviv,Florentin,Allenby,115,penthouse,4,82,4146000,32.095876,34.776490
100267,2026-04-25,Tel Aviv,Yad Eliyahu,Marmorek,60,apartment,5.5,140,9437000,32.099919,34.790365
100268,2025-06-12,Tel Aviv,Neve Tzedek,Bialik,47,penthouse,3,68,3840000,32.061288,34.789373
100269,2025-02-22,Tel Aviv,Ramat Aviv,Bialik,70,apartment,3,62,3214000,32.097597,34.787578
100270,2025-11-27,Tel Aviv,Yad Eliyahu,Herzl,82,apartment,3.5,75,3580000,32.090148,34.778423
100271,2024-12-08,Tel Aviv,Old North,Sokolov,123,apartment,2,45,2026000,32.069811,34.796538
100272,2025-05-09,Tel Aviv,Florentin,Ben Yehuda,61,apartment,4,90,5367000,32.075709,34.789720
100273,2025-12-02,Tel Aviv,Yad Eliyahu,Borochov,5,apartment,2,45,2748000,32.056390,34.785642
100274,2025-12-25,Tel Aviv,Old North,Frug,135,apartment,4.5,100,4716000,32.090334,34.793599
100275,2025-03-25,Tel Aviv,Lev HaIr,Allenby,134,private_house,3,68,3525000,32.092768,34.779903
100276,2026-02-25,Tel Aviv,Old North,Hartom,127,garden_apartment,2.5,55,2667000,32.088246,34.787611
100277,2024-07-01,Tel Aviv,Florentin,Ben Yehuda,3,apartment,6,160,7948000,32.079638,34.776642
100278,2026-03-22,Tel Aviv,Old North,Weizmann,86,private_house,5,110,4997000,32.098398,34.761698
100279,2024-12-29,Tel Aviv,Old North,Allenby,171,apartment,2.5,55,3639000,32.087853,34.781961
100280,2025-05-07,Tel Aviv,Ramat Aviv,Hartom,96,apartment,2,45,2724000,32.084342,34.781150
100281,2024-12-01,Tel Aviv,Old North,Hartom,63,apartment,4.5,100,5486000,32.084399,34.786195
100282,2024-10-04,Tel Aviv,Neve Tzedek,Marmorek,28,apartment,2,45,1806000,32.070906,34.782270
100283,2024-11-20,Tel Aviv,Lev HaIr,Ben Yehuda,159,apartment,5,110,6116000,32.092002,34.786919
100284,2024-10-26,Tel Aviv,Neve Tzedek,Herzl,179,apartment,2,45,2574000,32.086067,34.783933
100285,2024-09-11,Tel Aviv,Old North,Ahad HaAm,27,penthouse,5.5,140,6406000,32.078551,34.794813
100286,2026-04-01,Tel Aviv,Ramat Aviv,Ahad HaAm,127,apartment,3.5,75,3393000,32.075581,34.781754
100287,2026-01-13,Tel Aviv,Lev HaIr,Ben Yehuda,59,garden_apartment,2.5,55,2733000,32.088939,34.775273
100288,2025-04-06,Tel Aviv,Yad Eliyahu,Bialik,163,private_house,3,62,2878000,32.079711,34.766617
100289,2024-09-07,Tel Aviv,Old North,Frug,93,apartment,5,110,7553000,32.092484,34.763200
100290,2025-02-25,Tel Aviv,Yad Eliyahu,Tchernichovsky,83,private_house,5,120,7137000,32.087592,34.778544
100291,2024-12-04,Tel Aviv,Neve Tzedek,Marmorek,109,apartment,3,62,4128000,32.077972,34.774121
100292,2024-11-20,Tel Aviv,Lev HaIr,Weizmann,111,apartment,3,62,2982000,32.082839,34.781726
100293,2025-12-26,Tel Aviv,Florentin,Borochov,12,apartment,4,90,5681000,32.081368,34.798591
100294,2025-08-18,Tel Aviv,Ramat Aviv,Jabotinsky,161,garden_apartment,5.5,140,7619000,32.086423,34.778761
100295,2026-02-04,Tel Aviv,Florentin,Bialik,74,apartment,3.5,75,3994000,32.086678,34.775888
100296,2026-01-14,Tel Aviv,Old North,Tchernichovsky,132,garden_apartment,2,45,2744000,32.099124,34.789914
100297,2025-12-17,Tel Aviv,Ramat Aviv,Tchernichovsky,105,apartment,4.5,100,5486000,32.089773,34.779664
100298,2026-02-17,Tel Aviv,Ramat Aviv,Jabotinsky,117,garden_apartment,6,160,9125000,32.082414,34.773811
100299,2025-04-17,Tel Aviv,Yad Eliyahu,Jabotinsky,157,garden_apartment,3,68,3182000,32.081853,34.771648
100300,2025-09-11,Tel Aviv,Ramat Aviv,Ben Yehuda,132,apartment,4,82,4391000,32.073473,34.792471
100301,2026-05-05,Tel Aviv,Yad Eliyahu,Sokolov,84,apartment,4,82,4966000,32.110501,34.778724
100302,2025-10-08,Tel Aviv,Lev HaIr,Frug,6,apartment,3.5,75,4892000,32.069761,34.776629
100303,2025-05-26,Tel Aviv,Neve Tzedek,Ahad HaAm,91,private_house,4.5,100,4837000,32.073189,34.782974
100304,2024-06-23,Tel Aviv,Neve Tzedek,HaShalom,87,apartment,6,160,7191000,32.074497,34.796197
100305,2024-08-24,Tel Aviv,Neve Tzedek,Herzl,190,garden_apartment,5,120,7118000,32.067286,34.816682
100306,2025-08-15,Tel Aviv,Lev HaIr,Borochov,181,penthouse,5.5,140,5994000,32.080511,34.784713
100307,2025-03-23,Tel Aviv,Old North,Allenby,107,garden_apartment,5,110,5083000,32.078066,34.793238
100308,2025-04-24,Tel Aviv,Neve Tzedek,Ahad HaAm,74,penthouse,4.5,100,4637000,32.078570,34.790749
100309,2024-11-25,Tel Aviv,Yad Eliyahu,Frug,191,apartment,5,110,4955000,32.075512,34.774382
100310,2024-11-14,Tel Aviv,Ramat Aviv,Allenby,112,private_house,3.5,75,4207000,32.079059,34.787886
100311,2025-06-13,Tel Aviv,Yad Eliyahu,Weizmann,53,apartment,4,82,4993000,32.082116,34.805053
100312,2026-04-21,Tel Aviv,Old North,Rambam,128,apartment,2,45,1919000,32.103441,34.771873
100313,2024-11-12,Tel Aviv,Yad Eliyahu,Hartom,176,garden_apartment,5,120,7205000,32.085148,34.773121
100314,2024-09-16,Tel Aviv,Neve Tzedek,Ahad HaAm,3,apartment,5.5,140,7877000,32.093176,34.785402
100315,2025-03-24,Tel Aviv,Yad Eliyahu,Allenby,49,garden_apartment,4,82,3564000,32.085201,34.768919
100316,2024-08-16,Tel Aviv,Neve Tzedek,Hartom,136,apartment,5,120,6367000,32.088254,34.775078
100317,2025-06-26,Tel Aviv,Neve Tzedek,Allenby,29,garden_apartment,4,82,5255000,32.082267,34.796275
100318,2024-12-12,Tel Aviv,Old North,Allenby,135,penthouse,4,90,4195000,32.088608,34.774307
100319,2025-11-06,Tel Aviv,Ramat Aviv,Herzl,91,garden_apartment,4,90,5052000,32.100721,34.798859
100320,2026-04-04,Tel Aviv,Old North,Bialik,1,apartment,6,160,8344000,32.081572,34.767037
100321,2025-07-10,Tel Aviv,Lev HaIr,Bialik,51,penthouse,4,90,5134000,32.071957,34.766568
100322,2025-08-18,Tel Aviv,Ramat Aviv,Sokolov,37,garden_apartment,5.5,140,7365000,32.090473,34.797240
100323,2025-12-20,Tel Aviv,Lev HaIr,Herzl,20,apartment,3,62,2796000,32.083646,34.794993
100324,2025-01-24,Tel Aviv,Neve Tzedek,Frug,16,apartment,5,120,6020000,32.105828,34.783414
100325,2025-06-21,Tel Aviv,Neve Tzedek,Bialik,69,apartment,3,62,3177000,32.074348,34.802863
100326,2024-09-28,Tel Aviv,Ramat Aviv,Ben Yehuda,116,apartment,2.5,55,3323000,32.082270,34.784449
100327,2025-04-07,Tel Aviv,Lev HaIr,Rambam,62,apartment,5,120,6320000,32.081717,34.782998
100328,2024-09-23,Tel Aviv,Old North,Bialik,117,apartment,3,62,3480000,32.077333,34.786287
100329,2024-12-26,Tel Aviv,Yad Eliyahu,Rambam,57,penthouse,2.5,55,2903000,32.097216,34.772907
100330,2025-01-06,Tel Aviv,Florentin,Marmorek,63,private_house,2,45,2897000,32.090529,34.791823
100331,2025-11-07,Tel Aviv,Old North,Weizmann,30,garden_apartment,2,45,2592000,32.083531,34.770221
100332,2025-03-31,Tel Aviv,Old North,Herzl,109,apartment,5.5,140,7168000,32.074094,34.777858
100333,2025-01-24,Tel Aviv,Old North,Borochov,7,apartment,3.5,75,3657000,32.095939,34.784818
100334,2026-01-05,Tel Aviv,Lev HaIr,Jabotinsky,140,apartment,2.5,55,2647000,32.072632,34.777242
100335,2025-09-14,Tel Aviv,Ramat Aviv,HaShalom,162,apartment,3,62,3072000,32.091485,34.789475
100336,2024-12-17,Tel Aviv,Neve Tzedek,Marmorek,116,apartment,3,68,4578000,32.098080,34.795573
100337,2025-08-23,Tel Aviv,Yad Eliyahu,Sokolov,64,apartment,5,120,7106000,32.075881,34.775349
100338,2026-01-12,Tel Aviv,Old North,Herzl,139,garden_apartment,5.5,140,6970000,32.083498,34.761463
100339,2026-04-18,Tel Aviv,Florentin,HaShalom,182,apartment,5.5,140,7253000,32.078715,34.774726
100340,2025-09-22,Tel Aviv,Florentin,Borochov,28,apartment,4,82,3471000,32.074785,34.777484
100341,2024-12-21,Tel Aviv,Lev HaIr,Ben Yehuda,74,apartment,3.5,75,4200000,32.103193,34.786737
100342,2025-05-18,Tel Aviv,Neve Tzedek,Tchernichovsky,119,private_house,4,90,4207000,32.102967,34.765776
100343,2026-01-02,Tel Aviv,Old North,Borochov,177,private_house,3.5,75,4137000,32.095563,34.783965
100344,2024-05-27,Tel Aviv,Old North,Ben Yehuda,103,apartment,6,160,8264000,32.089820,34.778771
100345,2025-07-23,Tel Aviv,Florentin,Hartom,174,apartment,2.5,55,2826000,32.101602,34.768227
100346,2025-03-02,Tel Aviv,Yad Eliyahu,Jabotinsky,40,private_house,3,68,3898000,32.084185,34.766627
100347,2024-08-11,Tel Aviv,Neve Tzedek,Rambam,128,apartment,5.5,140,8403000,32.079745,34.754671
100348,2024-06-30,Tel Aviv,Florentin,Weizmann,1,garden_apartment,5.5,140,7090000,32.095792,34.763872
100349,2025-07-28,Tel Aviv,Neve Tzedek,Bialik,63,penthouse,2,45,2626000,32.074052,34.798070
100350,2025-10-14,Tel Aviv,Yad Eliyahu,Tchernichovsky,23,penthouse,4,82,4889000,32.081211,34.770515
100351,2024-08-25,Tel Aviv,Neve Tzedek,Ahad HaAm,88,apartment,3,68,3534000,32.090410,34.763478
100352,2024-08-12,Tel Aviv,Neve Tzedek,Sokolov,14,apartment,5.5,140,7324000,32.081246,34.769774
100353,2024-12-09,Tel Aviv,Old North,Marmorek,144,penthouse,3,62,3005000,32.085812,34.785076
100354,2024-08-03,Tel Aviv,Florentin,Jabotinsky,64,garden_apartment,3,68,3796000,32.090758,34.791446
100355,2026-02-12,Tel Aviv,Neve Tzedek,Hartom,125,penthouse,3,68,3419000,32.080369,34.763143
100356,2026-05-11,Tel Aviv,Neve Tzedek,Ahad HaAm,35,penthouse,5,110,5891000,32.079275,34.789934
100357,2025-12-23,Tel Aviv,Yad Eliyahu,Herzl,141,private_house,5,120,5677000,32.081115,34.782282
100358,2024-07-04,Tel Aviv,Yad Eliyahu,Ahad HaAm,197,garden_apartment,3,62,3020000,32.088189,34.776636
100359,2025-07-25,Tel Aviv,Old North,Tchernichovsky,72,apartment,2,45,2240000,32.091572,34.787888
100360,2025-02-13,Tel Aviv,Yad Eliyahu,Weizmann,114,apartment,2.5,55,3393000,32.076301,34.777622
100361,2024-10-24,Tel Aviv,Neve Tzedek,Ahad HaAm,22,private_house,2.5,55,3258000,32.089111,34.774910
100362,2024-10-17,Tel Aviv,Yad Eliyahu,Borochov,126,apartment,3.5,75,2652000,32.064352,34.783337
100363,2025-06-22,Tel Aviv,Neve Tzedek,Borochov,158,apartment,2,45,2285000,32.089353,34.776554
100364,2025-09-08,Tel Aviv,Florentin,Hartom,8,apartment,2.5,55,2673000,32.088811,34.759113
100365,2025-07-18,Tel Aviv,Lev HaIr,Tchernichovsky,175,private_house,4,82,4592000,32.101033,34.797110
100366,2025-07-04,Tel Aviv,Lev HaIr,Weizmann,98,garden_apartment,6,160,9354000,32.078527,34.772802
100367,2025-09-24,Tel Aviv,Lev HaIr,Marmorek,65,private_house,4,82,5059000,32.105666,34.787144
100368,2024-08-12,Tel Aviv,Lev HaIr,Tchernichovsky,13,apartment,6,160,8569000,32.071189,34.782298
100369,2025-12-07,Tel Aviv,Lev HaIr,Hartom,59,apartment,3.5,75,3412000,32.075178,34.792826
100370,2025-04-01,Tel Aviv,Yad Eliyahu,Marmorek,113,apartment,2.5,55,3261000,32.092286,34.799712
100371,2026-05-15,Tel Aviv,Lev HaIr,Sokolov,109,private_house,2,45,2661000,32.065443,34.778135
100372,2024-12-07,Tel Aviv,Florentin,Tchernichovsky,87,apartment,6,160,9840000,32.068828,34.788478
100373,2025-11-18,Tel Aviv,Neve Tzedek,Frug,145,apartment,6,160,8829000,32.093932,34.777225
100374,2026-02-19,Tel Aviv,Yad Eliyahu,Sokolov,118,apartment,5,110,6145000,32.111130,34.777090
100375,2025-12-10,Tel Aviv,Neve Tzedek,Frug,16,private_house,4,90,5485000,32.081334,34.774466
100376,2025-07-17,Tel Aviv,Yad Eliyahu,HaShalom,95,garden_apartment,5,120,5380000,32.081691,34.776381
100377,2025-05-31,Tel Aviv,Neve Tzedek,Ben Yehuda,174,apartment,5,110,5898000,32.083416,34.777010
100378,2024-07-10,Tel Aviv,Yad Eliyahu,Sokolov,149,apartment,5,120,6403000,32.079630,34.788654
100379,2025-02-20,Tel Aviv,Florentin,Sokolov,192,apartment,4,90,4697000,32.093896,34.785907
100380,2024-07-21,Tel Aviv,Old North,Sokolov,172,apartment,2.5,55,3532000,32.083111,34.773472
100381,2025-02-02,Tel Aviv,Ramat Aviv,Sokolov,151,penthouse,3,68,2935000,32.080552,34.792560
100382,2026-03-03,Tel Aviv,Ramat Aviv,Marmorek,129,apartment,4.5,100,5559000,32.062407,34.780759
100383,2026-01-20,Tel Aviv,Yad Eliyahu,Ahad HaAm,176,apartment,5.5,140,8747000,32.084174,34.751532
100384,2025-11-02,Tel Aviv,Lev HaIr,Frug,24,apartment,5,120,5759000,32.073637,34.793705
100385,2025-03-29,Tel Aviv,Yad Eliyahu,Rambam,55,penthouse,3,68,3689000,32.086324,34.775994
100386,2025-03-07,Tel Aviv,Ramat Aviv,Marmorek,52,garden_apartment,2.5,55,3400000,32.099853,34.794583
100387,2025-05-19,Tel Aviv,Neve Tzedek,Frug,189,private_house,3,62,2756000,32.102385,34.790996
100388,2025-09-14,Tel Aviv,Old North,Hartom,135,garden_apartment,4,82,4334000,32.084669,34.778277
100389,2024-09-06,Tel Aviv,Florentin,Rambam,29,private_house,4,82,4829000,32.094172,34.797854
100390,2025-08-30,Tel Aviv,Florentin,Hartom,115,apartment,4,82,3958000,32.093630,34.768332
100391,2026-01-21,Tel Aviv,Ramat Aviv,Allenby,39,apartment,2,45,2253000,32.085652,34.803961
100392,2024-07-01,Tel Aviv,Old North,Allenby,151,private_house,4,90,4245000,32.067479,34.777411
100393,2025-08-15,Tel Aviv,Yad Eliyahu,Ahad HaAm,129,apartment,4.5,100,5820000,32.086251,34.796847
100394,2026-04-11,Tel Aviv,Neve Tzedek,Rambam,166,apartment,2.5,55,2446000,32.066617,34.768232
100395,2025-12-06,Tel Aviv,Florentin,Rambam,133,private_house,6,160,8963000,32.075381,34.772357
100396,2025-07-03,Tel Aviv,Lev HaIr,Rambam,12,garden_apartment,3,62,3619000,32.090788,34.791743
100397,2025-01-24,Tel Aviv,Old North,Weizmann,2,apartment,4,82,3856000,32.079767,34.772295
100398,2026-04-26,Tel Aviv,Florentin,Tchernichovsky,156,apartment,3,68,3387000,32.072141,34.767632
100399,2025-12-21,Tel Aviv,Ramat Aviv,Weizmann,146,apartment,3.5,75,3811000,32.088186,34.752171
100400,2024-06-01,Tel Aviv,Florentin,Tchernichovsky,198,garden_apartment,2,45,2238000,32.099698,34.766921
100401,2024-08-07,Tel Aviv,Lev HaIr,Frug,61,apartment,5,120,5828000,32.076770,34.777528
100402,2025-06-02,Tel Aviv,Lev HaIr,Sokolov,163,apartment,6,160,7627000,32.076344,34.794057
100403,2025-03-28,Tel Aviv,Ramat Aviv,Tchernichovsky,124,apartment,4,82,4737000,32.089335,34.775777
100404,2025-09-19,Tel Aviv,Florentin,Allenby,53,apartment,4,82,4588000,32.099006,34.770282
100405,2025-03-29,Tel Aviv,Lev HaIr,Rambam,17,apartment,4.5,100,4396000,32.097843,34.778523
100406,2024-10-09,Tel Aviv,Florentin,Tchernichovsky,88,penthouse,5,110,6335000,32.099273,34.774258
100407,2026-02-25,Tel Aviv,Neve Tzedek,Weizmann,199,apartment,5,120,6728000,32.099558,34.760050
100408,2026-03-09,Tel Aviv,Old North,Tchernichovsky,45,apartment,4.5,100,5798000,32.097381,34.772757
100409,2025-11-30,Tel Aviv,Yad Eliyahu,Bialik,103,apartment,5.5,140,7195000,32.103914,34.786806
100410,2024-12-20,Tel Aviv,Neve Tzedek,Ben Yehuda,62,apartment,5.5,140,8482000,32.091210,34.784003
100411,2026-03-29,Tel Aviv,Lev HaIr,Weizmann,185,garden_apartment,2.5,55,3454000,32.095137,34.791329
100412,2024-07-29,Tel Aviv,Lev HaIr,Weizmann,8,penthouse,2,45,2370000,32.074811,34.803539
100413,2026-04-20,Tel Aviv,Florentin,Weizmann,45,private_house,5.5,140,6154000,32.086713,34.795784
100414,2026-02-17,Tel Aviv,Yad Eliyahu,Weizmann,199,garden_apartment,5.5,140,6168000,32.097385,34.780874
100415,2025-01-28,Tel Aviv,Yad Eliyahu,Weizmann,15,penthouse,2,45,2605000,32.086987,34.767271
100416,2025-06-14,Tel Aviv,Lev HaIr,Bialik,40,apartment,3,62,2847000,32.098094,34.797802
100417,2026-02-14,Tel Aviv,Ramat Aviv,Borochov,151,garden_apartment,4,82,4515000,32.073715,34.801119
100418,2024-10-06,Tel Aviv,Old North,Hartom,159,apartment,4,82,5493000,32.090609,34.769198
100419,2026-04-15,Tel Aviv,Old North,Ahad HaAm,144,penthouse,5.5,140,6802000,32.104538,34.772309
100420,2025-08-10,Tel Aviv,Yad Eliyahu,Bialik,143,apartment,3,62,3619000,32.102987,34.794615
100421,2025-05-11,Tel Aviv,Ramat Aviv,Herzl,8,private_house,3,62,3533000,32.084732,34.784613
100422,2024-12-20,Tel Aviv,Old North,Frug,47,garden_apartment,3,68,3682000,32.095938,34.777569
100423,2025-12-16,Tel Aviv,Florentin,Allenby,136,private_house,3,62,3780000,32.068173,34.770628
100424,2025-02-19,Tel Aviv,Yad Eliyahu,Borochov,89,apartment,4.5,100,6042000,32.075016,34.784434
100425,2026-04-20,Tel Aviv,Neve Tzedek,Borochov,103,private_house,2.5,55,2855000,32.083513,34.784573
100426,2024-10-17,Tel Aviv,Neve Tzedek,Tchernichovsky,97,apartment,4,90,4576000,32.079337,34.775676
100427,2025-09-02,Tel Aviv,Old North,Weizmann,53,apartment,2,45,2339000,32.098061,34.782791
100428,2025-07-16,Tel Aviv,Yad Eliyahu,Rambam,41,apartment,4.5,100,4355000,32.101087,34.763450
100429,2025-08-17,Tel Aviv,Lev HaIr,Bialik,125,apartment,3,62,3395000,32.076527,34.791389
100430,2024-09-13,Tel Aviv,Lev HaIr,Rambam,14,apartment,4.5,100,6055000,32.096937,34.766065
100431,2026-03-31,Tel Aviv,Florentin,Borochov,7,apartment,4.5,100,5765000,32.107133,34.797115
100432,2026-01-01,Tel Aviv,Old North,Sokolov,189,apartment,3.5,75,4782000,32.091268,34.785997
100433,2024-06-17,Tel Aviv,Old North,Hartom,102,penthouse,4,90,5157000,32.091170,34.784879
100434,2025-09-19,Tel Aviv,Florentin,Borochov,177,private_house,3,68,3556000,32.099126,34.785154
100435,2025-09-22,Tel Aviv,Florentin,Bialik,82,apartment,5,120,5980000,32.087689,34.786195
100436,2025-01-03,Tel Aviv,Lev HaIr,HaShalom,1,garden_apartment,3,62,3119000,32.087742,34.796563
100437,2024-08-07,Tel Aviv,Florentin,Weizmann,128,garden_apartment,6,160,5360000,32.074573,34.776914
100438,2025-09-30,Tel Aviv,Lev HaIr,Jabotinsky,181,apartment,6,160,8965000,32.094756,34.782706
100439,2026-04-03,Tel Aviv,Florentin,Weizmann,69,garden_apartment,3,68,3135000,32.084625,34.780202
100440,2025-02-07,Tel Aviv,Neve Tzedek,Sokolov,85,apartment,5,110,5953000,32.053174,34.802082
100441,2025-08-15,Tel Aviv,Yad Eliyahu,Allenby,100,apartment,4,90,4107000,32.092342,34.797742
100442,2024-08-05,Tel Aviv,Old North,Rambam,129,apartment,2,45,2019000,32.078569,34.763585
100443,2025-09-13,Tel Aviv,Neve Tzedek,Frug,9,garden_apartment,3,68,3476000,32.080924,34.799386
100444,2025-06-19,Tel Aviv,Neve Tzedek,Ahad HaAm,141,penthouse,5.5,140,7762000,32.072466,34.811145
100445,2026-05-17,Tel Aviv,Ramat Aviv,Weizmann,152,garden_apartment,4.5,100,5221000,32.061788,34.790567
100446,2024-08-11,Tel Aviv,Neve Tzedek,HaShalom,91,private_house,6,160,8376000,32.115439,34.794644
100447,2025-08-18,Tel Aviv,Neve Tzedek,Borochov,140,apartment,5,120,5545000,32.066376,34.784563
100448,2025-08-19,Tel Aviv,Old North,Ahad HaAm,185,private_house,3.5,75,4574000,32.071776,34.779915
100449,2025-10-03,Tel Aviv,Ramat Aviv,Sokolov,53,apartment,3,62,3852000,32.093418,34.787372
100450,2024-06-27,Tel Aviv,Yad Eliyahu,Marmorek,170,apartment,3,62,3578000,32.098076,34.807967
100451,2024-07-19,Tel Aviv,Florentin,Marmorek,110,private_house,2,45,2246000,32.095529,34.766019
100452,2025-04-28,Tel Aviv,Ramat Aviv,Weizmann,170,apartment,2.5,55,3174000,32.072241,34.780037
100453,2026-02-16,Tel Aviv,Neve Tzedek,Herzl,116,penthouse,3.5,75,2673000,32.110231,34.760526
100454,2024-12-04,Tel Aviv,Old North,Borochov,34,apartment,3,62,3349000,32.067711,34.783042
100455,2024-08-18,Tel Aviv,Lev HaIr,Bialik,143,apartment,4,82,3393000,32.082140,34.791105
100456,2024-09-20,Tel Aviv,Old North,Hartom,140,apartment,3,62,3257000,32.093293,34.777203
100457,2025-08-19,Tel Aviv,Lev HaIr,Herzl,52,private_house,4.5,100,5996000,32.094563,34.762957
100458,2024-08-23,Tel Aviv,Yad Eliyahu,Hartom,114,apartment,4,82,4727000,32.072576,34.795841
100459,2025-07-19,Tel Aviv,Yad Eliyahu,Weizmann,62,apartment,4,90,4027000,32.092197,34.785505
100460,2024-08-22,Tel Aviv,Old North,Hartom,149,private_house,3,68,3389000,32.092754,34.784935
100461,2026-03-06,Tel Aviv,Neve Tzedek,HaShalom,128,garden_apartment,2.5,55,2900000,32.073587,34.781921
100462,2024-09-17,Tel Aviv,Neve Tzedek,Tchernichovsky,119,apartment,5,120,6129000,32.091929,34.771293
100463,2025-01-18,Tel Aviv,Florentin,Allenby,132,apartment,3,62,3577000,32.077087,34.772346
100464,2025-04-01,Tel Aviv,Old North,Tchernichovsky,175,apartment,5,110,4784000,32.065915,34.774979
100465,2025-02-01,Tel Aviv,Florentin,Marmorek,4,garden_apartment,2.5,55,3451000,32.097785,34.758505
100466,2025-10-09,Tel Aviv,Lev HaIr,Bialik,175,apartment,5,120,6328000,32.081962,34.768431
